Version,Commit Message
0.9.5,check the necessary inputs parameters are here
0.9.5,perform label propagation
0.9.5,set nans to 0
0.9.5,compute propagated labels
0.9.5,check the necessary inputs parameters are here
0.9.5,perform label propagation
0.9.5,set nans to 0
0.9.5,compute propagated labels
0.9.5,Author: Remi Flamary <remi.flamary@polytehnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,init uniform
0.9.5,weak OT loss
0.9.5,weak OT gradient
0.9.5,solve with conditional gradient and return solution
0.9.5,Author: Remi Flamary <remi.flamary@polytehnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,solve the barycenter
0.9.5,solve OT with template
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Quang Huy Tran <quang-huy.tran@univ-ubs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,Main function
0.9.5,constant input variables
0.9.5,measures on rows and columns
0.9.5,pre-calculate cost constants
0.9.5,initialize coupling and dual vectors
0.9.5,initialize log
0.9.5,update sample coupling
0.9.5,update feature coupling
0.9.5,update error
0.9.5,COOT part
0.9.5,Entropic part
0.9.5,sanity check
0.9.5,measures on rows and columns
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,helper function for code factorisation
0.9.5,"horizontal source on the bottom, flipped vertically"
0.9.5,vertical target on the left
0.9.5,coupling matrix in the middle
0.9.5,vertical source on the left
0.9.5,horizontal target on the top
0.9.5,coupling matrix in the middle
0.9.5,Set title below matrix plot
0.9.5,slice over the y values that are in the y range
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Laetitia Chapel <laetitia.chapel@irisa.fr>
0.9.5,Yikun Bai < yikun.bai@vanderbilt.edu >
0.9.5,Cédric Vincent-Cuaz <cedvincentcuaz@gmail.com>
0.9.5,License: MIT License
0.9.5,convert to humpy
0.9.5,trick to fasten the computation: select only the subset of columns/lines
0.9.5,that can have marginals greater than 0 (that is to say M < 0)
0.9.5,"extend a, b, M with ""reservoir"" or ""dummy"" points"
0.9.5,convert back to backend
0.9.5,"Next 3 lines equivalent to K=nx.exp(-M/reg), but faster to compute"
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Eloi Tanguy <eloi.tanguy@u-paris.fr>
0.9.5,Remi Flamary <remi.flamary@unice.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,optimise the plan
0.9.5,optimise the values phi and the gradients G
0.9.5,convert back to backend
0.9.5,lower bound
0.9.5,upper bound
0.9.5,init loop
0.9.5,update G
0.9.5,update L
0.9.5,ls regu
0.9.5,K0 = K1.T.dot(K1)+eta*I
0.9.5,Kreg=I
0.9.5,RKHS regul
0.9.5,ls regul
0.9.5,K0 = K1.T.dot(K1)+eta*I
0.9.5,Kreg=I
0.9.5,proper kernel ridge
0.9.5,init loop
0.9.5,update G
0.9.5,update L
0.9.5,Authors: Kilian Fatras <kilian.fatras@gmail.com>
0.9.5,Rémi Flamary <remi.flamary@polytechnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,#############################################################################
0.9.5,Optimization toolbox for SEMI - DUAL problems
0.9.5,#############################################################################
0.9.5,#############################################################################
0.9.5,Optimization toolbox for DUAL problems
0.9.5,#############################################################################
0.9.5,###############################################################################
0.9.5,Losses for stochastic optimization
0.9.5,###############################################################################
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,Minhui Huang <mhhuang@ucdavis.edu>
0.9.5,Jakub Zadrozny <jakub.r.zadrozny@gmail.com>
0.9.5,Antoine Collas <antoine.collas@inria.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,data split between classes
0.9.5,data split between classes
0.9.5,compute uniform weighs
0.9.5,"pre-compute reg_c,c'"
0.9.5,wda loss
0.9.5,loss inversed because minimization
0.9.5,declare manifold and problem
0.9.5,declare solver and solve
0.9.5,initialization
0.9.5,Return the second order matrix of the displacements: sum_ij { (pi)_ij (X_i-Y_j)(X_i-Y_j)^T }.
0.9.5,Projected cost matrix
0.9.5,Sinkhorn update
0.9.5,Riemannian gradient descent
0.9.5,marginals
0.9.5,print iterations
0.9.5,loop
0.9.5,Solve transport
0.9.5,Solve PCA
0.9.5,block coordinate descent
0.9.5,majorization-minimization
0.9.5,stop or not
0.9.5,print
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,Titouan Vayer <titouan.vayer@irisa.fr>
0.9.5,Cédric Vincent-Cuaz <cedvincentcuaz@gmail.com>
0.9.5,License: MIT License
0.9.5,scipy<1.8.0
0.9.5,The corresponding scipy function does not work for matrices
0.9.5,it's necessary to check boundary condition here for the coefficient
0.9.5,as the callback could be evaluated for negative value of alpha by
0.9.5,`scalar_search_armijo` function here:
0.9.5,
0.9.5,https://github.com/scipy/scipy/blob/11509c4a98edded6c59423ac44ca1b7f28fba1fd/scipy/optimize/linesearch.py#L686
0.9.5,
0.9.5,see more details https://github.com/PythonOT/POT/issues/502
0.9.5,The callable function operates on nx backend
0.9.5,prevent bug from nx.to_numpy that can look for .cpu or .gpu
0.9.5,prevent bug from nx.to_numpy that can look for .cpu or .gpu
0.9.5,to not change G0 in place.
0.9.5,problem linearization
0.9.5,solve linear program
0.9.5,line search
0.9.5,the line-search does not allow to update the gradient
0.9.5,the line-search allows to update the gradient directly
0.9.5,e.g. while using quadratic losses as the gromov-wasserstein loss
0.9.5,test convergence
0.9.5,get minimum by rows as binary mask
0.9.5,instead of exact elements equal to min_ we consider a small margin (1e-15)
0.9.5,for float precision issues. Then the mass is split uniformly
0.9.5,between these elements.
0.9.5,return by default an empty inner_log
0.9.5,add dummy nodes to Mi
0.9.5,Author: Adrien Corenflos <adrien.corenflos@aalto.fi>
0.9.5,Nicolas Courty   <ncourty@irisa.fr>
0.9.5,Rémi Flamary <remi.flamary@polytechnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,"Uniforms and independent samples on the Stiefel manifold V_{d,2}"
0.9.5,Projection on S^1
0.9.5,Projection on plane
0.9.5,Projection on sphere
0.9.5,"Get coordinates on [0,1["
0.9.5,"Uniforms and independent samples on the Stiefel manifold V_{d,2}"
0.9.5,Projection on S^1
0.9.5,Projection on plane
0.9.5,Projection on sphere
0.9.5,"Get coordinates on [0,1["
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,sort u in ascending order
0.9.5,take the descending order
0.9.5,"V[nx.newaxis, :], max_nz, z, axis=1).ravel()"
0.9.5,"For each row of V, find top max_nz values; arrange the"
0.9.5,corresponding column indices such that their values are
0.9.5,in a descending order.
0.9.5,Extract the top max_nz values for each row
0.9.5,and then project to simplex.
0.9.5,"rho = nx.count_nonzero(cond, axis=1)"
0.9.5,Put the projection of max_nz_values to their original column indices
0.9.5,while keeping other values zero.
0.9.5,"in Jax, we need to use the `at` property of `jax.numpy.ndarray`"
0.9.5,to do in-place array modifications.
0.9.5,"Adapted from http://wiki.python.org/moin/PythonDecoratorLibrary,"
0.9.5,but with many changes.
0.9.5,FIXME: we should probably reset __new__ for full generality
0.9.5,fetch the constructor or the original constructor before
0.9.5,deprecation wrapping if any
0.9.5,No explicit constructor to introspect
0.9.5,introspect the constructor arguments to find the model parameters
0.9.5,to represent
0.9.5,Consider the constructor parameters excluding 'self'
0.9.5,Extract and sort argument names excluding 'self'
0.9.5,We need deprecation warnings to always be on in order to
0.9.5,catch deprecated param values.
0.9.5,This is set in utils/__init__.py but it gets overwritten
0.9.5,when running under python3 somehow.
0.9.5,"if the parameter is deprecated, don't show it"
0.9.5,XXX: should we rather test if instance of estimator?
0.9.5,Simple optimisation to gain speed (inspect is slow)
0.9.5,"for key, value in iteritems(params):"
0.9.5,nested objects case
0.9.5,simple objects case
0.9.5,I assume that other solvers may return directly
0.9.5,some primal objects?
0.9.5,"In the code below, let's define the main quantities"
0.9.5,that may be of interest to users.
0.9.5,An OT solver returns an object that inherits from OTResult
0.9.5,(e.g. SinkhornOTResult) and implements the relevant
0.9.5,"methods (e.g. ""plan"" and ""lazy_plan"" but not ""sparse_plan"", etc.)."
0.9.5,log is a dictionary containing potential information about the solver
0.9.5,Dual potentials --------------------------------------------
0.9.5,Transport plan -------------------------------------------
0.9.5,N.B.: We may catch out-of-memory errors and suggest
0.9.5,the use of lazy_plan or sparse_plan when appropriate.
0.9.5,Loss values --------------------------------
0.9.5,Marginal constraints -------------------------
0.9.5,Barycentric mappings -------------------------
0.9.5,Return the displacement vectors as an array
0.9.5,"that has the same shape as ""xa""/""xb"" (for samples)"
0.9.5,"or ""a""/""b"" * D (for images)?"
0.9.5,# Wasserstein barycenters ----------------------
0.9.5,@property
0.9.5,def masses(self):
0.9.5,"""""""Masses for the Wasserstein barycenter."""""""
0.9.5,raise NotImplementedError()
0.9.5,@property
0.9.5,def samples(self):
0.9.5,"""""""Sample locations for the Wasserstein barycenter."""""""
0.9.5,raise NotImplementedError()
0.9.5,Miscellaneous --------------------------------
0.9.5,The string below refers to the POT library:
0.9.5,successor methods may concatenate the relevant references
0.9.5,"to the original definitions, solvers and underlying numerical backends."
0.9.5,set attributes for named arguments/arrays
0.9.5,R[i] = Q[i] @ P[i].T
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Eloi Tanguy <eloi.tanguy@u-paris>
0.9.5,Remi Flamary <remi.flamary@polytehnique.edu>
0.9.5,Julie Delon <julie.delon@math.cnrs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,"C2[i, j] = Cs12[i] @ C_t[j] @ Cs12[i], shape (k_s, k_t, d, d)"
0.9.5,"D_covs[i,j] = trace(C_s[i] + C_t[j] - 2C[i,j])"
0.9.5,only need to compute for non-zero plan entries
0.9.5,gaussian mapping between components i and j applied to x
0.9.5,"A[i, j] is the linear part of the gaussian mapping between components"
0.9.5,"i and j, b[i, j] is the translation part"
0.9.5,only need to compute for non-zero plan entries
0.9.5,"(n_samples, k_s)"
0.9.5,sample between 0 and k_s * k_t - 1
0.9.5,hand-made d-variate meshgrid in ij indexing
0.9.5,"Copyright (c) 2018, Mathieu Blondel"
0.9.5,All rights reserved.
0.9.5,
0.9.5,"Redistribution and use in source and binary forms, with or without"
0.9.5,"modification, are permitted provided that the following conditions are met:"
0.9.5,
0.9.5,"1. Redistributions of source code must retain the above copyright notice, this"
0.9.5,list of conditions and the following disclaimer.
0.9.5,
0.9.5,"2. Redistributions in binary form must reproduce the above copyright notice,"
0.9.5,this list of conditions and the following disclaimer in the documentation and/or
0.9.5,other materials provided with the distribution.
0.9.5,
0.9.5,"THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDERS AND CONTRIBUTORS ""AS IS"" AND"
0.9.5,"ANY EXPRESS OR IMPLIED WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED"
0.9.5,WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE DISCLAIMED.
0.9.5,"IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY DIRECT,"
0.9.5,"INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING, BUT"
0.9.5,"NOT LIMITED TO, PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA,"
0.9.5,OR PROFITS; OR BUSINESS INTERRUPTION) HOWEVER CAUSED AND ON ANY THEORY OF
0.9.5,"LIABILITY, WHETHER IN CONTRACT, STRICT LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR"
0.9.5,"OTHERWISE) ARISING IN ANY WAY OUT OF THE USE OF THIS SOFTWARE, EVEN IF ADVISED OF"
0.9.5,THE POSSIBILITY OF SUCH DAMAGE.
0.9.5,Author: Mathieu Blondel
0.9.5,Remi Flamary <remi.flamary@unice.fr>
0.9.5,Tianlin Liu <t.liu@unibas.ch>
0.9.5,"For each column of X, find entries that are not among the top max_nz."
0.9.5,Set these entries to -inf.
0.9.5,Project the scaled X onto the simplex with sparsity constraint.
0.9.5,"X[:, j] = alpha + beta[j] - C[:, j]"
0.9.5,val.shape = len(b)
0.9.5,G.shape = len(a) x len(b)
0.9.5,Unpack alpha and beta.
0.9.5,Pack grad_alpha and grad_beta.
0.9.5,We need to maximize the dual.
0.9.5,"Unfortunately, `minimize` only supports functions whose argument is a"
0.9.5,"vector. So, we need to concatenate alpha and beta."
0.9.5,"X[:, j] = alpha - C[:, j]"
0.9.5,val.shape = len(b)
0.9.5,G.shape = len(a) x len(b)
0.9.5,We need to maximize the semi-dual.
0.9.5,convert to humpy
0.9.5,solve dual
0.9.5,reconstruct transport matrix
0.9.5,solve dual
0.9.5,reconstruct transport matrix
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Remi Flamary <remi.flamary@polytechnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,"default is ``""KL""`` regularization (``reg_type=""KL""``)"
0.9.5,or for original Sinkhorn paper formulation [2]
0.9.5,Use envelope theorem differentiation for memory saving
0.9.5,"default is ``""KL""``"
0.9.5,quadratic unbalanced OT
0.9.5,TV = partial OT
0.9.5,"default is ``""KL""`` for both"
0.9.5,quadratic unbalanced OT with KL regularization
0.9.5,both quadratic
0.9.5,detect backend
0.9.5,create uniform weights if not given
0.9.5,default values for solutions
0.9.5,default values for EMD solver
0.9.5,default values for exact unbalanced OT
0.9.5,default values for sinkhorn
0.9.5,detect backend
0.9.5,create uniform weights if not given
0.9.5,default values for solutions
0.9.5,default values for solver
0.9.5,default values for EMD solver
0.9.5,default values for solver
0.9.5,default values for solver
0.9.5,"potentials = (log['u'], log['v']) TODO"
0.9.5,default values for solver
0.9.5,"potentials = (log['u'], log['v']) TODO"
0.9.5,default values for solver
0.9.5,"potentials = (log['u'], log['v']) TODO"
0.9.5,default values for solver
0.9.5,"potentials = (log['log_u'], log['log_v'])  #TODO"
0.9.5,default values for solver
0.9.5,default values for solver
0.9.5,"potentials = (log['u'], log['v'])"
0.9.5,default values for solver
0.9.5,default values for solver
0.9.5,default values for solver
0.9.5,"potentials = (log['u'], log['v']) TODO"
0.9.5,for uniform weights
0.9.5,"default is ``""KL""`` regularization (``reg_type=""KL""``)"
0.9.5,or for original Sinkhorn paper formulation [2]
0.9.5,lazy solver of memory complexity O(n)
0.9.5,lazy OT plan
0.9.5,Use envelope theorem differentiation for memory saving
0.9.5,automatic solver
0.9.5,force O(n) memory efficient solver
0.9.5,force pre-computed cost matrix
0.9.5,use multiscale solver
0.9.5,One can play with speed (small scaling factor) and precision (scaling close to 1)
0.9.5,"default is ``""KL""``"
0.9.5,quadratic unbalanced OT
0.9.5,TV = partial OT
0.9.5,"default is ``""KL""`` for both"
0.9.5,quadratic unbalanced OT with KL regularization
0.9.5,both quadratic
0.9.5,recover the lazy low rank plan
0.9.5,recover the full low rank plan
0.9.5,recover the squared Gaussian Bures-Wasserstein distance
0.9.5,recover the squared Wasserstein distances
0.9.5,compute cost matrix M and use solve function
0.9.5,Detect backend
0.9.5,default values for solutions
0.9.5,return scaled potentials (to be consistent with other solvers)
0.9.5,compute potentials
0.9.5,Author: Laurène David <laurene.david@ip-paris.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,test if sklearn is installed for linux-minimal-deps
0.9.5,Init g
0.9.5,Init Q
0.9.5,Init R
0.9.5,Init g
0.9.5,Init Q
0.9.5,Init R
0.9.5,Init g
0.9.5,Init Q
0.9.5,Init R
0.9.5,First low rank decomposition of the cost matrix (A)
0.9.5,Second low rank decomposition of the cost matrix (B)
0.9.5,POT backend if None
0.9.5,----------------- Initialisation of Dykstra algorithm -----------------
0.9.5,--------------------- Dykstra algorithm -------------------------
0.9.5,"See Section 3.3 - ""Algorithm 2 LR-Dykstra"" in paper"
0.9.5,Compute u^{(1)} and u^{(2)}
0.9.5,"Compute g, g^{(3)}_1 and update \tilde{g}"
0.9.5,Compute new value of g with \prod
0.9.5,Compute v^{(1)} and v^{(2)}
0.9.5,"Compute q^{(1)}, q^{(2)} and q^{(3)}_2"
0.9.5,"Update values of \tilde{v}^{(1)}, \tilde{v}^{(2)} and \tilde{g}"
0.9.5,Compute error
0.9.5,"Compute low rank matrices Q, R"
0.9.5,POT backend
0.9.5,"Initialize weights a, b"
0.9.5,"Compute rank (see Section 3.1, def 1)"
0.9.5,Dykstra won't converge if 1/rank < alpha (see Section 3.2)
0.9.5,Low rank decomposition of the sqeuclidean cost matrix
0.9.5,"Initialize the low rank matrices Q, R, g"
0.9.5,Gamma initialization
0.9.5,-------------------------- Low rank algorithm ------------------------------
0.9.5,"see ""Section 3.3, Algorithm 3 LOT"""
0.9.5,Compute C*R dot using the lr decomposition of C
0.9.5,Compute C.T * Q using the lr decomposition of C
0.9.5,Compute omega
0.9.5,Rescale gamma at each iteration
0.9.5,LR Dykstra algorithm
0.9.5,"----------------- Compute lazy_plan, value and value_linear  ------------------"
0.9.5,"see ""Section 3.2: The Low-rank OT Problem"" in the paper"
0.9.5,Compute lazy plan (using LazyTensor class)
0.9.5,Compute value_linear (using trace formula)
0.9.5,"Compute value with entropy reg (see ""Section 3.2"" in the paper)"
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,class 1
0.9.5,class 1
0.9.5,-*- coding: utf-8 -*-
0.9.5,perftable {
0.9.5,perftable table{
0.9.5,"perftable th, #perftable td {"
0.9.5,Author: Remi Flamary <remi.flamary@polytechnique.edu>
0.9.5,Nicolas Courty <ncourty@irisa.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,Mapping between argument types and the existing backend
0.9.5,check that all arguments matched or not the type
0.9.5,Otherwise return an error
0.9.5,check that some arrays given
0.9.5,convert batch of tensors to numpy
0.9.5,convert a tensor to numpy
0.9.5,convert batch of arrays from numpy
0.9.5,convert an array from numpy
0.9.5,No gradients for numpy
0.9.5,No gradients for numpy
0.9.5,this is a not very efficient way to make numpy
0.9.5,searchsorted work on 2d arrays
0.9.5,numpy has implicit type conversion so we automatically validate the test
0.9.5,Q[...] = V[...] @ diag(L[...])
0.9.5,R[...] = Q[...] @ V[...].T
0.9.5,"available_devices = jax.devices(""cpu"")"
0.9.5,"Currently, JAX does not support sparse matrices"
0.9.5,"Currently, JAX does not support sparse matrices"
0.9.5,"Currently, JAX does not support sparse matrices"
0.9.5,"Currently, JAX does not support sparse matrices"
0.9.5,"Currently, JAX does not support sparse matrices"
0.9.5,"No need to copy, JAX arrays are immutable"
0.9.5,Q[...] = V[...] @ diag(L[...])
0.9.5,R[...] = Q[...] @ V[...].T
0.9.5,Only register jax backend if it is installed
0.9.5,define a function that takes inputs val and grads
0.9.5,ad returns a val tensor with proper gradients
0.9.5,the gradients are grad
0.9.5,pad_width is an array of ndim tuples indicating how many 0 before and after
0.9.5,"we need to add. We first need to make it compliant with torch syntax, that"
0.9.5,"starts with the last dim, then second last, etc."
0.9.5,"Since version 1.11.0, interpolation is available"
0.9.5,"Else, use numpy"
0.9.5,Versions older than 1.9 do not support CSR tensors. PyTorch 1.9 and 1.10 offer a very limited support
0.9.5,Q[...] = V[...] @ diag(L[...])
0.9.5,R[...] = Q[...] @ V[...].T
0.9.5,Only register torch backend if it is installed
0.9.5,No gradients for cupy
0.9.5,this is a not very efficient way to make numpy
0.9.5,searchsorted work on 2d arrays
0.9.5,Taken from
0.9.5,https://github.com/scipy/scipy/blob/v1.7.1/scipy/special/_logsumexp.py#L7-L127
0.9.5,cupy has implicit type conversion so
0.9.5,we automatically validate the test for type
0.9.5,Q[...] = V[...] @ diag(L[...])
0.9.5,R[...] = Q[...] @ V[...].T
0.9.5,Only register cp backend if it is installed
0.9.5,inner product
0.9.5,matrix vector
0.9.5,if type_as is not None:
0.9.5,"sparse_tensor = self.from_numpy(sparse_tensor, type_as=type_as)"
0.9.5,SparseTensor are not subscriptable so we use dense tensors
0.9.5,Q[...] = V[...] @ diag(L[...])
0.9.5,R[...] = Q[...] @ V[...].T
0.9.5,todo(okachaiev): replace this with a more reasonable implementation
0.9.5,Only register tensorflow backend if it is installed
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Haoran Wu <haoran.wu@univ-ubs.fr>
0.9.5,License: MIT License
0.9.5,initialization
0.9.5,compute the intercept and slope of solutions in current iteration
0.9.5,t = phi - gamma * delta
0.9.5,compute the next lambda when removing a point from the active set
0.9.5,"if the positivity constraint is violated, we remove id_pop"
0.9.5,"from active set, otherwise we add ik to active set"
0.9.5,compute the solution of current segment
0.9.5,correct the last solution and gamma
0.9.5,initialization
0.9.5,compute the intercept and slope of solutions in current iteration
0.9.5,compute the next lambda when removing a point from the active set
0.9.5,"if the positivity constraint is violated, we remove id_pop"
0.9.5,"from active set, otherwise we add ik to active set"
0.9.5,compute the solution of current segment
0.9.5,correct the last solution and gamma
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,Nicolas Courty <ncourty@irisa.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,All submodules and packages
0.9.5,OT functions
0.9.5,utils functions
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Theo Gnassounou <theo.gnassounou@inria.fr>
0.9.5,Remi Flamary <remi.flamary@polytehnique.edu>
0.9.5,
0.9.5,License: MIT License
0.9.5,Compute the mean barycenter
0.9.5,Init the covariance barycenter
0.9.5,fixed point update
0.9.5,check convergence
0.9.5,ensure that Cov_s is the largest covariance matrix
0.9.5,that is m >= n
0.9.5,compte and sort eigenvalues decerasingly
0.9.5,compute the gaussien Gromov-Wasserstein distance
0.9.5,compte and sort eigenvalues/eigenvectors decreasingly
0.9.5,compute the gaussien Gromov-Wasserstein dis
0.9.5,estimate mean and covariance
0.9.5,compute and sort eigenvalues/eigenvectors decreasingly
0.9.5,select the sign of the eigenvalues
0.9.5,compute the gaussien Gromov-Wasserstein dis
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Hicham Janati <hicham.janati@inria.fr>
0.9.5,Laetitia Chapel <laetitia.chapel@univ-ubs.fr>
0.9.5,Quang Huy Tran <quang-huy.tran@univ-ubs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Hicham Janati <hicham.janati@inria.fr>
0.9.5,Laetitia Chapel <laetitia.chapel@univ-ubs.fr>
0.9.5,Quang Huy Tran <quang-huy.tran@univ-ubs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,we assume that no distances are null except those of the diagonal of
0.9.5,distances
0.9.5,we have reached the machine precision
0.9.5,come back to previous solution and quit loop
0.9.5,we assume that no distances are null except those of the diagonal of
0.9.5,distances
0.9.5,we have reached the machine precision
0.9.5,come back to previous solution and quit loop
0.9.5,we can speed up the process by checking for the error only all
0.9.5,the 10th iterations
0.9.5,we assume that no distances are null except those of the diagonal of
0.9.5,distances
0.9.5,we have reached the machine precision
0.9.5,come back to previous solution and quit loop
0.9.5,print(reg)
0.9.5,we have reached the machine precision
0.9.5,come back to previous solution and quit loop
0.9.5,we can speed up the process by checking for the error only all
0.9.5,the 10th iterations
0.9.5,we have reached the machine precision
0.9.5,come back to previous solution and quit loop
0.9.5,compute change in barycenter
0.9.5,if barycenter did not change + at least 10 iterations - stop
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Hicham Janati <hicham.janati@inria.fr>
0.9.5,Laetitia Chapel <laetitia.chapel@univ-ubs.fr>
0.9.5,Quang Huy Tran <quang-huy.tran@univ-ubs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,compute loss
0.9.5,compute gradient
0.9.5,wrap the callable function to handle numpy arrays
0.9.5,convert to numpy
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Quang Huy Tran <quang-huy.tran@univ-ubs.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,All submodules and packages
0.9.5,-*- coding: utf-8 -*-
0.9.5,Author: Remi Flamary <remi.flamary@unice.fr>
0.9.5,
0.9.5,License: MIT License
0.9.5,after that we are all in torch
0.9.5,set blur value and p
0.9.5,force gradients for computing dual
0.9.5,compute value
0.9.5,get dual potentials
