Version,Commit Message
0.13.0,MAINT Target py38 in flake8 (#1034)
0.13.0,DOC fix typo in developers_utils.rst (#1031)
0.13.0,DOC improve instance hardness threshold user guide (#1029)
0.13.0,DOC improve introduction to undersampling methods (#1018)
0.13.0,"DOC improve ENN documentation (#1021)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"DOC improve TomekLinks documentation (#1020)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"FIX multiply by random number < 0.5 for BorderlineSMOTE-2 (#1027)

Co-authored-by: Soledad Galli <solegalli@protonmail.com>"
0.13.0,"DOC improve documentation of RandomUnderSampler (#1019)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"DOC improve documentation for RENN and AllKNN (#1022)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"DOC improve documentation for ENN and variants (#1024)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"DOC improve the documentation of CNN and OSS (#1025)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,DOC add section about scikit-learn-intelex (#1026)
0.13.0,FIX BorderlineSMOTE-2 use the full dataset to generate new sample (#1023)
0.13.0,FIX raise informative error message when SV are all noise (#1016)
0.13.0,FIX compute the median of std dev for each class to over-sample in SMOTENC (#1015)
0.13.0,FIX divide by sqrt(2) the median entry in SMOTENC (#1014)
0.13.0,DOC rephrase IHT multiclass handling
0.13.0,DOC fix the strategy used for multiclass in IHT (#1013)
0.13.0,FIX/DEPR follow literature for the implementation of NCR (#1012)
0.13.0,API deprecate estimator_ in favor of estimators_ in CNN and OSS (#1011)
0.13.0,API change behaviour of bootstrap in BRF (#1010)
0.13.0,bumpversion to 0.12.0.dev0
0.13.0,bumpversion 0.11.0
0.13.0,"MAINT Add fixture for dataset generation in common tests (#932)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"FIX do not ignore `target_names` when `output_dict=True` in `classification_report_imbalanced` (#989)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,ENH add auto inference based on pd.CategoricalDtype in SMOTENC (#1009)
0.13.0,ENH support array-like of str for categorical_features in SMOTENC (#1008)
0.13.0,FIX remove spurious warning raised when over-sampling the minority class (#1007)
0.13.0,"DOC fix AttributeError in Sequential object - predict_proba (#993)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,API change default of replacement and sampling_strategy in BRF (#1006)
0.13.0,ENH allow any dtype in input from RandomSampler (#1004)
0.13.0,MAINT use sphinx-copybutton extension (#1005)
0.13.0,FIX handle sparse matrices in SMOTEN (#1003)
0.13.0,MAINT Fixed CircleCI token in README (#985)
0.13.0,DOC fix small typo (#972)
0.13.0,ENH add categorical_encoder to SMOTEN (#1001)
0.13.0,FIX handle heterogeneous data type in categorical feature in SMOTENC (#1002)
0.13.0,ENH add categorical_encoder param to SMOTENC (#1000)
0.13.0,DOC add entry in whats new for scikit-learn 1.3.0 compatibility
0.13.0,MAINT compatibility scikit-learn 1.3 (#999)
0.13.0,MAINT pin numpy and scipy version for minimum keras/tensorflow (#965)
0.13.0,"DOC fix typos in an example (#963)

minor fixes"
0.13.0,"FIX make sure to accept ""minority"" as a valid strategy in over-samplers (#964)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,MAINT bumpversion to 0.11.0.dev0
0.13.0,REL bumpversion 0.10
0.13.0,DOC adding dates to changelog
0.13.0,MAINT create a new build for intermediate scikit-learn (#961)
0.13.0,TST add set_output test in pipeline (#960)
0.13.0,MAINT add support for feature_names_in_ (#959)
0.13.0,MAINT validate parameters for public functions (#956)
0.13.0,MAINT be more inclusive regarding dict (#958)
0.13.0,MAINT add support for dataframe in parameter validation framework (#957)
0.13.0,MAINT add parameter validation framework (#955)
0.13.0,DOC add a warning regarding fit_transform != fit.transform (#954)
0.13.0,DOC add evaluation on held-out set with leakage (#934)
0.13.0,FIX make sure we can execute code with python -OO (#953)
0.13.0,"DOC fix some typo in miscellaneous.rst (#893)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>
Co-authored-by: Christos Aridas <chkoar@users.noreply.github.com>"
0.13.0,MAINT remove possibility to pass arguments by position (#952)
0.13.0,FIX show the right indices with zero-based indexing in SMOTENC (#939)
0.13.0,DOC add the fitted attribute to SMOTENC
0.13.0,DOC update README to forward to the documentation page
0.13.0,DOC update README regarding the number of techniques (#909)
0.13.0,DOC fix typo in the installation instructions (#928)
0.13.0,DOC fix a typo in under sampling documenation (#940)
0.13.0,DOC make example works with latest scikit-learn (#951)
0.13.0,MAINT update OS version on CIs (#950)
0.13.0,MAINT add compatibilty for sklearn 1.0 (#949)
0.13.0,MAINT avoid FutureWarning in test
0.13.0,MAINT use isort for imports (#948)
0.13.0,MAINT fix remaining failures with scikit-learn 1.2 (#947)
0.13.0,MAINT add python_requires in setup.py
0.13.0,"MAINT Replace `stats.mode` calls with `fixes._mode` (#938)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,MAINT make imbalanced-learn compatible with scikit-learn 1.1+ (#946)
0.13.0,MAINT drop CI for Windows 32 bits (#936)
0.13.0,MNT update setup.py
0.13.0,DOC add whats new 0.9.1
0.13.0,MNT rename CI build
0.13.0,MNT adapt for scikit-learn 1.1 (#902)
0.13.0,MAINT using keras from tensorflow to skip doctest (#898)
0.13.0,DOC fix a typo in SMOTETomek docstring (#896)
0.13.0,DOC fix estimator documentation in IHT (#890)
0.13.0,MAINT remove deprecated function (#888)
0.13.0,MAINT deprecate n_jobs in over-sampling algorithms (#887)
0.13.0,MAINT remove dataset caching
0.13.0,"ENH duck-typing scikit-learn estimator instead of inheritance (#858)

Co-authored-by: sft-managed <u00ua78mcdbMxLjxr2357@rl-dgx-r12-u36-rapids-dgx107.raplab.nvidia.com>
Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,Add support Python 3.10
0.13.0,Bumpversion to 0.10.0.dev0
0.13.0,MAINT prepare release 0.9.0 (#886)
0.13.0,DOC fix a typo in UG (#866)
0.13.0,DOC use proper math symbol for subset (#867)
0.13.0,"DOC improve the UG documentation of the classification report (#868)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,CI solve issue of bash install file
0.13.0,MNT move the workflow for GitHub action
0.13.0,CI remove ccache
0.13.0,CI cache data directory (#878)
0.13.0,CI add CircleCI redirector (#877)
0.13.0,DOC fixes some documentation glitches (#876)
0.13.0,Update README.rst
0.13.0,MNT synchronized azure with sklearn (#875)
0.13.0,Update MANIFEST.in
0.13.0,MNT update import for keras
0.13.0,DOC add test for numpydoc validation and documented param/attributes (#869)
0.13.0,DOC add logo in svg
0.13.0,DOC add date for 0.8.1 release
0.13.0,MNT Compatibility with sklearn 1.0 (#864)
0.13.0,📝 Bump scikit-learn minimum version in README (#840)
0.13.0,Fix a typo in `imblearn/over_sampling/_smote/base.py` (#832) (#834)
0.13.0,DOC fix a typo in documentation (#829)
0.13.0,DOC avoid clipping axis name in example (#827)
0.13.0,"DOC fix typo and improve clarity in introduction user guide (#818)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,bumpversion 0.9.0.dev0
0.13.0,DOC update whats new
0.13.0,DOC add entry for change of template
0.13.0,FEA allow any resampler in the BalancedBaggingClassifier (#808)
0.13.0,MNT remove requirements files and move it in setup.py (#816)
0.13.0,DEP deprecate warns context manager (#815)
0.13.0,DOC improve style of examples bis (#814)
0.13.0,DOC improve style of some examples (#813)
0.13.0,MNT split smote file into a submodule (#809)
0.13.0,DOC add versionadded since 0.3
0.13.0,DOC replace nominal by categorical when needed
0.13.0,DOC add release process (#806)
0.13.0,DOC fix issues with SMOTEN doc
0.13.0,FEA implements SMOTEN to handle nominal categorical features (#802)
0.13.0,DOC fix the documentation of SMOTENC to use substitution (#805)
0.13.0,TST add common test for string and nan (#804)
0.13.0,TST create sparse and dataframe tags (#803)
0.13.0,DOC use pydata sphinx theme for website (#801)
0.13.0,"FEA add ValueDifferenceMetric as a pairwise metric (#796)

Co-authored-by: Christos Aridas <chkoar@users.noreply.github.com>"
0.13.0,DOC use tilde in mod func class (#800)
0.13.0,MNT Add the black style badge in README (#799)
0.13.0,bumpversion to 0.8.0.dev0
0.13.0,MNNT synchronize pipeline with scikit-learn implementation (#795)
0.13.0,"FIX remove smoothed_bootstrap and use only shrinkage param (#794)

Co-authored-by: Christos Aridas <chkoar@users.noreply.github.com>"
0.13.0,MNT move ROSE into RandomOverSampler with addititional parameters (#791)
0.13.0,MNT fix sections marker in install doc
0.13.0,"MNT blackify source code and add pre-commit (#722)

Co-authored-by: chkoar <ichkoar@gmail.com>
Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,DOC add common pitfalls regarding data leakage in sampling (#776)
0.13.0,FIX make sure that FunctionSampler will bypass validation in fit (#790)
0.13.0,"FEA Add macro-averaged mean absolute error (#780)

Co-authored-by: GitName <ci@email.com>
Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,MNT remove fit_sample as an alias (#773)
0.13.0,DOC fix typo in a comment (#785)
0.13.0,MNT bump minimum version dependencies
0.13.0,MNT update test framework for sklearn 0.24 (#788)
0.13.0,MNT remove deprecation warning in keras example (#775)
0.13.0,FIX use double bracket for substitution
0.13.0,DOC make documentation consistent with sklearn guideline
0.13.0,DOC correct PR number of last commit
0.13.0,ENH add output_dict in classification_report_imbalanced (#770)
0.13.0,FIX select sample from the targeted class in ClusterCentroids (#769)
0.13.0,MNT update copyright
0.13.0,MNT make sure references is discoverd last for bibtex generation
0.13.0,DOC add more details regarding effect of kind_sel in ENN
0.13.0,MNT update the way the documentation is shown
0.13.0,DOC remove duplicate author field in bibtex entry
0.13.0,TST check behaviour of kind_sel in ENN
0.13.0,"✨ ROSE (#754)

Add Random Over-Sampling Examples (ROSE) class

Co-authored-by: Andrea Lorenzon <andrea.lorenzon@ceric-eric.eu>"
0.13.0,"👽 Drop `np_version` import (#745)

Drop `from sklearn.utils.fixes import np_version`

The specification for `np_version` changed in `scikit-learn`,
leading to an error when tests ran.

However, the test was whether the `numpy` version was less than
`1.7.0`, which is outside the minimum version specified in
`setup.py` and `requirements.txt`"
0.13.0,"✅ Add missing __init__.py in tests/ (#748)

Two tests/ folders are missing __init__.py, so they don't get copied
into the build dir."
0.13.0,Relax pep8speaks to adapt black
0.13.0,DOC update README and requirements
0.13.0,bumpversion 0.7.X
0.13.0,DOC remove tool check_estimator
0.13.0,MNT deprecate passing kwargs by position (#721)
0.13.0,"FIX Prevent incorrect class category resampling in SMOTENC when median_std_ is 0 (#675)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,MNT Update issue templates (#674)
0.13.0,FIX raise proper error message when only categorical passed to SMOTE-NC (#720)
0.13.0,DOC update whats new
0.13.0,ENH make lazy import of the keras module when importing imblearn (#719)
0.13.0,ENH accept string labels in classifier (#718)
0.13.0,"FIX make pipeline memory compatible with older joblib version (#687)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"FIX default parameter value of min_samples_leaf in BalancedRandomForestClassifier (#711)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,"MNT Add joblib into show version output (#694)

Co-authored-by: Guillaume Lemaitre <g.lemaitre58@gmail.com>"
0.13.0,DOC fix a typo in the documentation (#706)
0.13.0,MNT add documentation testing in Azure (#715)
0.13.0,MNT adapt code for scikit-learn 0.23 (#710)
0.13.0,MNT/CI drop python 3.5 (#683)
0.13.0,DOC Update what's new (#682)
0.13.0,BUG Better in-out support with different arrays type (#681)
0.13.0,DOC define the default role for single backstick
0.13.0,BUG Accept column vectors when having binary or multiclass targets (#673)
0.13.0,DOC mention pycodestyle instead of pep8 (#677)
0.13.0,MAINT Update CI (#679)
0.13.0,DOC Update What's New v0.6 (#660)
0.13.0,FIX max_samples was computed on X instead of X_resampled (#661)
0.13.0,bumpversion 0.7.0.dev0
0.13.0,bumpversion 0.6.X
0.13.0,MNT Pipeline Refactor - Reduce Code Footprint (#654)
0.13.0,"ENH Vectorized ADASYN (#649)

* vectorized adasyn; fixed adasyn module docstring; todo: update unit tests due to random state changes

* fix indentation error

* fixed row selection indices; fixed n_samples to work with non-ints

* fixed row & col shape occassional mismatch due to rounding in algorithm

* update unit tests to reflect random state changes"
0.13.0,FIX incorporate resampling when computing OOB score in BRF (#656)
0.13.0,MNT activate azure pipelines (#652)
0.13.0,"ENH add `n_iter_` attribute in RENN (#651)

* add n_iter_ attr; fix spelling of my name

* n_iter_ testing

* fix renn iter test"
0.13.0,"Set up CI with Azure Pipelines

[skip ci]"
0.13.0,DOC rename too long title in example
0.13.0,EXA effect and comparison to deal with imbalanced classification (#648)
0.13.0,ENH allows pandas series in/out for the target (#647)
0.13.0,ENH dataframe in/out for all samplers (#644)
0.13.0,ENH Vectorized samples generation for SMOTE-based algorithms (#596)
0.13.0,FIX reproducibility and parallelization of InstanceHardnessThreshold (#599)
0.13.0,DOC improve make_imbalance example
0.13.0,ENH accept non finite values in random samplers (#643)
0.13.0,MNT update README file
0.13.0,MNT synchronize boosting algorithm (#642)
0.13.0,DOC validate docsring using numpydoc conventions (#640)
0.13.0,MNT add sphinxcontrib-bibtex to manage citation (#638)
0.13.0,DOC document kind_sel in NCR
0.13.0,"ENH add validate parameter to FunctionSampler  (#637)



* add whats new

* add whats new

* fix

* always import pandas

* test documentation only with all dependencies installed

* ENH add validate parameter to FunctionSampler

* DOC add whats new and parameter in user guide

* create X y for regression"
0.13.0,EHN RandomUnderSampler/RandomOverSampler/make_imbalance accepts pandas dataframe in/out
0.13.0,MNT install latex packages for math equation in doc
0.13.0,DOC fix rendering equations (#633)
0.13.0,MNT add python 3.8 as supported version
0.13.0,DOC fix whats new
0.13.0,FIX fix name origanization circleci (#632)
0.13.0,MAINT add user to push the documentation (#630)
0.13.0,MAINT remove readthedocs badge
0.13.0,MAINT push the doc (#629)
0.13.0,MAINT automatic push of the documentation (#628)
0.13.0,MAINT remove readthedocs
0.13.0,DOC resolve sphinx error
0.13.0,DOC Fix typos in specificity_score (#614)
0.13.0,DOC fix docstring
0.13.0,TST update tests to check default n_jobs
0.13.0,DOC update several docsting (#624)
0.13.0,MNT remove keras and tensorflow from doc (#623)
0.13.0,"MNT synchronize forest with scikit-learn (#622)

* MNT add max_features parameter

* MNT add ccp_alpha parameter

* DOC whats new"
0.13.0,MNT synchronize imblearn.pipeline with sklearn.pipeline (#620)
0.13.0,DOC fix spacing issue when using sphinx_rtd_theme (#621)
0.13.0,fix
0.13.0,add whats new
0.13.0,other updates
0.13.0,SYNC raise error parameter passed to fit
0.13.0,MAINT remove deprecated and synchronize with scikit-learn master (#617)
0.13.0,DOC remove double 'or' string in runtime error (#600)
0.13.0,DOC Fix specificity_score docstring (#592)
0.13.0,"[MRG] 👽 Maintenance for `imblearn.show_versions()`, fix Travis build (#591)

* 👽 Maintenance for `imblearn.show_versions()`

Drop `get_blas_info()` vendored from sklearn
Fix unit tests to reflect the fix

* 💚 Fixing pep8 requirements

Fix `imblearn.utils._show_versions` by shortening a line
Fix test case to reflect this change

* ⬆️ sklearn version and conda debugging information

Bump `SKLEARN_VERSION=""0.21.3""` in `.travis.yml`
Add conda config and debugging options to `install.sh`

* ⬇️ Setting `SKLEARN_VERSION` back to `0.21.2`

* Removing a line to restart build"
0.13.0,"DOC fix ""not in"" to ""not subset"" to be more precise with set-theoretic language (#583)"
0.13.0,MAINT update travis
0.13.0,MAINT update version numpy scipy
0.13.0,MAINT remove joblib for CIs
0.13.0,bumpversion 0.6.0.dev0
0.13.0,DOC open v0.6 whats new
0.13.0,DOC update whats new
0.13.0,MAINT make joblib a dependence
0.13.0,BUG allow to import keras from tensorflow (#532)
0.13.0,PEP8
0.13.0,DOC be more flexible for 32 bits arch
0.13.0,ENH K-Means SMOTE implementation (#435)
0.13.0,FIX properly set the default n_neighbours in SMOTE svm and borderline (#578)
0.13.0,DOC fix smote reference (#579)
0.13.0,FIX use a stump as base estimator in RUSBoostClassifier (#545)
0.13.0,[MRG] MAINT explicit fail messages on non supported targets (#544)
0.13.0,EHN vectorize true-class probability calculation of InstanceHardnessThreshold (#566)
0.13.0,FIX/TST: Synchronize Pipeline with scikit-learn (#514)
0.13.0,MAINT use sklearn estimator tag in our test suite (#577)
0.13.0,MAINT drop python 2 and upgrade scikit-learn 0.21 (#576)
0.13.0,ENH: Show versions and system info for debugging (#557)
0.13.0,DOC Fix the ratio in the protein_home dataset (#555)
0.13.0,BUG: allow None as final estimator in Pipeline (#554)
0.13.0,EHN: Parallelisation for SMOTEENN and SMOTETomek (#547)
0.13.0,change to use pr number
0.13.0,add test for parallelisation
0.13.0,add entry in whats new
0.13.0,add n_jobs argument and fix documentation
0.13.0,FIX: explicit conversion to original sparse format in SMOTENC (#539)
0.13.0,iter
0.13.0,remove debugging print
0.13.0,FIX: explicit conversion to original sparse format in SMOTENC
0.13.0,DOC: fix SMOTENC documentation
0.13.0,DOC: fixing hyperlink in documentation (#533)
0.13.0,FIX: move the BatchNormalization before the activation with no bias (#531)
0.13.0,DOC: add borderline- and SVM-SMOTE to the API doc (#530)
0.13.0,DOC: fix the documentation of over- and under-sampling ratio when it is a float (#525)
0.13.0,FIX: modify regex in pipeline testing to be more permissive (#515)
0.13.0,FIX: detect ill-pose sampling-strategy as a float (#507)
0.13.0,MAINT: bump python version 3.6 readthedocs
0.13.0,DOC: Fix Tomek Link definition (#506)
0.13.0,MAINT: make import imblearn possible (#500)
0.13.0,"FIX: get the right index when tie breaking in SMOTE NC (#497)

closes #494"
0.13.0,DOC: correct statement in Balanced Random Forest (#498)
0.13.0,FIX: avoid densifying sparse matrix before inverse_transform of OHE (#495)
0.13.0,FIX: raise an error when multilabel does not encode multiclass (#490)
0.13.0,FIX: SMOTENC should use half of the median of the std. dev. (#491)
0.13.0,MAINT: bumpversion to 0.5.0.dev0
0.13.0,MAINT: solve the issue with the rst file
0.13.0,RELEASE: bumpversion 0.4.0 (#487)
0.13.0,MAINT: rebase Pipeline with sklearn (#486)
0.13.0,MAINT: split test for different SMOTE variants (#485)
0.13.0,EHN: implementation of SMOTE-NC for continuous and categorical mixed types (#412)
0.13.0,DOC: Fix a minor typo (#484)
0.13.0,DOC: Fix hyperlink in README. (#483)
0.13.0,MAINT: use release scikit-learn 0.20 (#481)
0.13.0,DOC: Fix the documentation of sampling_strategy as a float (#480)
0.13.0,MAINT: revert the deprecation of forest parameters to sync with sklearn (#475)
0.13.0,MAINT: deprecate return_indices in favor of attribute sample_indices_ (#474)
0.13.0,DOC: Removing duplicate examples and cross-referencing (#471)
0.13.0,MAINT: Deprecate BalanceCascade sampler (#472)
0.13.0,MAINT: Update gitignore
0.13.0,EHN: Add RUSBoostClassifier (#469)
0.13.0,MAINT: add readthedocs for transition
0.13.0,TST: refactor and pytest style (#470)
0.13.0,EHN: Implementation of BalancedRandomForestClassifier (#459)
0.13.0,MAINT: cleanup deprecation warning in tests and source code (#466)
0.13.0,MAINT: bump the version of scikit-learn 0.20rc1
0.13.0,EXA: improve FunctionTransformer example
0.13.0,"[MRG+1] EHN: scikit-learn API transition towards fit_resample (#462)

closes #460 

This PR implements:

- [x] Removing `sample`.
- [x] Having a single `fit_resample`. In addition, we kept an alias `fit_sample` for backcompatibility."
0.13.0,DOC: fix whats new entries (#461)
0.13.0,BUG: Add memory to make_pipeline function (#458)
0.13.0,MAINT: rename private module from _classifier to _bagging
0.13.0,DOC: Update README and dependency info
0.13.0,EHN: Create the EasyEnsembleClassifier (#455)
0.13.0,DOC: fixing subsectioning
0.13.0,DOC: Remove docstring from _sample method (#454)
0.13.0,FIX: rename sparse to keep_sparse for keras and tensorflow (#453)
0.13.0,"MAINT: create private modules when they should (#452)

closes #422"
0.13.0,EHN: random sampler can sample from heterogeneous data (#451)
0.13.0,BUG: Preserve dtype of X and y when generating samples (#450)
0.13.0,BUG: fix non deterministic result by always sorting sampling_strategy (#449)
0.13.0,Merge remote-tracking branch 'origin/master' into is/428
0.13.0,PEP8
0.13.0,BUG: fix non deterministic result by always sorting sampling_strategy
0.13.0,"BUG: clone estimator passed as attribute (#446)

closes #445"
0.13.0,DOC: mention EasyEnsemble in BalancedBaggingClassifier (#448)
0.13.0,DOC: improve documentation of Pipeline (#447)
0.13.0,EHN: Add option to return indices in RandomOverSampler (#439)
0.13.0,"EHN: mini-batches balancing in keras and tensforflow (#409)

This PR attend to provide some utilities for keras:

- [x] support for one-vs-all encoded targets (#410)
- [x] balanced batch generator

TODO:

- [x] Add common test to check multiclass == multilabel-indicator (#410)
- [x] Manage the specificity of the EasyEnsemble and BalanceCascade (overwrite `sample`)
- [x] Add user guide documentation
- [x] Add an example for simple use
- [x] Add an example for deep training
- [x] Add substitution 
- [x] What's new
- [x] Optional depencies"
0.13.0,EHN: split and factorize SMOTE classes (#440)
0.13.0,[MRG] DOC: Fix spelling in documentation (#432)
0.13.0,"DOC: fix typo in ref, add pdf link to ref and add references.bib (#390)"
0.13.0,DOC fix warning (#425)
0.13.0,MAINT Update README badges
0.13.0,[MRG] EHN refactoring of the ratio argument (#413)
0.13.0,DOC fix typo type smote docstring (#415)
0.13.0,EHN accept one-vs-all encoding for labels (#410)
0.13.0,DOC fix table look in the introduction
0.13.0,MAINT Update to CircleCI 2 (#408)
0.13.0,FIX bug in classification_imbalanced_report where y_pred and y_true were inversed (#397)
0.13.0,[MRG] EHN Add a FunctionSampler (#342)
0.13.0,iter
0.13.0,move the sampler to the base module
0.13.0,Merge remote-tracking branch 'origin/master' into is/9360
0.13.0,DOC Fix in README (#403)
0.13.0,DOC Minor changes in docs (#400)
0.13.0,COSMIT remvoe useless assignment
0.13.0,MAINT Update build appveyor (#393)
0.13.0,MAINT add conftest to pass the docstring (#392)
0.13.0,MAINT do not import imblearn in setup (#391)
0.13.0,[MRG] Fix logger name (#377)
0.13.0,DOC fix links to examples gallery (#386)
0.13.0,COSMIT use set_random_state in commmon test (#383)
0.13.0,DOC fix backstick missing
0.13.0,TST check error raise when sparse are not accepted
0.13.0,TST used sklearn dense sparse test function
0.13.0,TST add test for sparse matrices
0.13.0,iter
0.13.0,iter
0.13.0,iter
0.13.0,iter
0.13.0,iter
0.13.0,iter
0.13.0,TST forgot that this is a dict
0.13.0,DOC sort dict for doctest
0.13.0,DOC fix import
0.13.0,DOC fix docstring
0.13.0,DOC advance a bit the documentation
0.13.0,Merge remote-tracking branch 'origin/master' into is/9360
0.13.0,DOC add metrics documentation in user guide (#375)
0.13.0,DOC add missing reference for IBA
0.13.0,Merge remote-tracking branch 'origin/master' into is/9360
0.13.0,MAINT force circleci to push page in gh-pages
0.13.0,DOC add note to create balanced RF (#373)
0.13.0,MAINT deprecate random_state and make hash deterministic (#374)
0.13.0,FIX enable bootstraping in bagging (#360)
0.13.0,DOC Fix typo in introduction.rst (#368)
0.13.0,CI allow_failures when testing on scikit-learn master (#370)
